Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
INMD,InMode Ltd.,16.78,USD,0.4790419161676758,280625,0.2897244332189956,1419908860.7293417,USD,9.095836947094536,1.8448,USD,-12.26935514552025,0,Health technology,Buy
AFYA,Afya Limited,15.69,USD,-1.1964735516372875,35409,0.34563777387759725,1415126427.1057932,USD,12.944476528339246,1.2121,USD,57.109526895657815,0,Consumer services,Neutral
SRCE,1st Source Corporation,57.57,USD,-1.3874614594039092,22921,0.34803034352072304,1411402989.646968,USD,10.929075859974182,5.2676,USD,2.4087718957170887,2.39808,Finance,Neutral
HIMX,"Himax Technologies, Inc.",7.465,USD,-7.15174129353233,1383230,0.7794663093251045,1404587993,USD,16.559449866903282,0.4508,USD,13.752207923290435,3.48259,Electronic technology,Neutral
SYRE,"Spyre Therapeutics, Inc.",23.91,USD,2.706185567010305,226468,0.44289503801417274,1403665730.8814433,USD,2.5960348309482963,9.2102,USD,,0,Health technology,Strong buy
GIII,"G-III Apparel Group, LTD.",31.945,USD,-2.0692826486817815,125440,0.1719999116964739,1401960818.5476701,USD,8.355784572728936,3.8231,USD,,0,Consumer non-durables,Neutral
WINA,Winmark Corporation,396.84,USD,0.9591166967715627,3235,0.17210193115922753,1397036432.5169563,USD,36.30475354045449,10.9308,USD,-2.872730826987495,0.890427,Retail trade,Strong buy
PZZA,"Papa John's International, Inc.",42.72,USD,4.017531044558068,965084,0.8990007893750896,1394450185.9342585,USD,14.824068290651676,2.8818,USD,23.106497500961176,4.48016,Consumer services,Buy
TILE,"Interface, Inc.",23.88,USD,-1.9301848049281412,178555,0.24794852813237844,1392289268.7622175,USD,16.629526462395543,1.436,USD,,0.164271,Producer manufacturing,Strong buy
WLFC,Willis Lease Finance Corporation,210.68,USD,1.5080703444953,36050,1.0978904058692216,1391248382.7438207,USD,14.935911978221416,14.1056,USD,106.93621266357609,0.240906,Finance,
NAVI,Navient Corporation,12.95,USD,-2.55831452219714,316995,0.27194887211930185,1390357057.0353649,USD,18.590295722078668,0.6966,USD,-75.28297200439981,4.81565,Finance,Neutral
RXST,"RxSight, Inc.",34.465,USD,0.24723676556137533,190640,0.2598155887172655,1389093472.7383652,USD,,-0.8196,USD,52.44836388953353,0,Electronic technology,Strong buy
TTGT,"TechTarget, Inc.",19.42,USD,-2.0181634712411634,69558,0.21548894565067545,1387638778.7709386,USD,,,,,,Technology services,
KARO,Karooooo Ltd.,44.885,USD,-0.586932447397565,16812,0.6300782538302401,1386345109.5950165,USD,30.80433738247203,1.4571,USD,30.9988312505619,2.39203,Technology services,Strong buy
MRVI,"Maravai LifeSciences Holdings, Inc.",5.465,USD,0.27522935779815927,626051,0.4137393358451742,1380062771.4559634,USD,,-1.6486,USD,-1011.3322277501381,0,Health technology,Buy
WABC,Westamerica Bancorporation,51.65,USD,-1.5440335493709536,45121,0.3217690630751798,1378332115.6185668,USD,9.41110017856492,5.4882,USD,-9.110180017554603,3.35494,Finance,Neutral
MDXG,"MiMedx Group, Inc",9.375,USD,-2.546777546777539,233505,0.3499808751163081,1377620728.300416,USD,16.020164046479834,0.5852,USD,,0,Health technology,Strong buy
NRIX,"Nurix Therapeutics, Inc.",19.44,USD,3.184713375796186,281913,0.3032053533765882,1377057310.8535032,USD,,-2.9104,USD,-5.9367378881083255,0,Health technology,Strong buy
DCBO,Docebo Inc.,45.45,USD,1.5188742461469726,31360,0.49670080428784574,1373884454.9208815,USD,78.47118653276979,0.579193485,USD,1640.7981462936093,0,Technology services,Strong buy
ANDE,"The Andersons, Inc.",40.05,USD,-1.159921026653519,115906,0.17140971796944865,1364503656.1673245,USD,11.452346229733207,3.4971,USD,103.81746124256908,1.87562,Commercial services,Strong buy
HELE,Helen of Troy Limited,59.52,USD,-0.5181347150258987,226261,0.6939763633173801,1360128561.0777204,USD,9.931918301962355,5.9928,USD,4.6210785426231995,0,Consumer durables,Buy
SGML,Sigma Lithium Corporation,12.155,USD,8.333333333333321,872755,1.5584938544533116,1359260300.426973,USD,,-0.47875659000000004,USD,37.81469277718279,0,Non-energy minerals,Strong buy
OCUL,"Ocular Therapeutix, Inc.",8.615,USD,0.8782201405152351,334160,0.4009671881503972,1354428088.6334898,USD,,-1.3198,USD,-18.708400791509284,0,Health technology,Strong buy
RCKT,"Rocket Pharmaceuticals, Inc.",12.735,USD,1.3126491646777976,894116,0.5020997287777794,1354202802.3472552,USD,,-2.754,USD,14.341700102640667,0,Health technology,Strong buy
ACDC,ProFrac Holding Corp.,8.43,USD,8.6340206185567,260485,0.7279083850094215,1350035932.5115976,USD,,-1.3322,USD,-243.093447905478,0,Industrial services,Sell
AMPL,"Amplitude, Inc.",10.57,USD,0.18957345971563577,133437,0.3780800446090081,1349615395.5146918,USD,,-0.6596,USD,20.730681408484557,0,Technology services,Neutral
UNIT,Uniti Group Inc.,5.505,USD,0.09090909090908897,743219,0.41712428779335947,1342630013,USD,13.223636800384337,0.4163,USD,,10.9091,Finance,Neutral
RPAY,Repay Holdings Corporation,7.635,USD,0.0655307994757522,143184,0.22945039687976687,1339803345.8709044,USD,,-0.8736,USD,-77.23676202069386,0,Commercial services,Buy
QCRH,"QCR Holdings, Inc.",78.985,USD,-2.0523313492063506,24996,0.29068732970264904,1332392490.704799,USD,11.47387382152559,6.8839,USD,4.3189016351209935,0.297619,Finance,Strong buy
NVAX,"Novavax, Inc.",8.315,USD,3.420398009950253,2560614,0.8073692870406304,1331938248.1106966,USD,,-2.26,USD,64.55791487626635,0,Health technology,Buy
DCOM,"Dime Community Bancshares, Inc.",30.505,USD,-0.7483325199284218,133906,0.3334978748246039,1331355273.2968926,USD,20.386954487736418,1.4963,USD,-48.41056406012964,3.25362,Finance,Strong buy
ARHS,"Arhaus, Inc.",9.45,USD,0.5319148936170099,457258,0.34828050695349194,1328005652.93617,USD,16.929415979935506,0.5582,USD,-44.61202619567374,0,Consumer durables,Buy
MOMO,Hello Group Inc.,7.38,USD,-4.280155642023347,484031,0.4727756767413855,1326966071,USD,7.709987463435018,0.9572,USD,-27.954237543278637,0,Technology services,Buy
AHCO,AdaptHealth Corp.,9.72,USD,2.100840336134465,339672,0.14514723232005206,1307873553.4663868,USD,,-1.6458,USD,50.85256965389554,0,Finance,Buy
BUSE,First Busey Corporation,22.99,USD,-2.4607551972846915,91137,0.38770252529678473,1307630514.4302077,USD,11.807909604519773,1.947,USD,-16.580976863753214,4.07297,Finance,Buy
ESTA,Establishment Labs Holdings Inc.,45.43,USD,-1.3891903624918613,159115,0.39582243949910667,1306729358.9335792,USD,,-2.5775,USD,8.524683252297965,0,Health technology,Strong buy
QNST,"QuinStreet, Inc.",23.175,USD,0.4551365409622905,117820,0.19126005507289617,1303894311.7685306,USD,,-0.4025,USD,70.89028711940406,0,Commercial services,Strong buy
DXPE,"DXP Enterprises, Inc.",83.04,USD,0.5083514887436477,183429,0.5354362473312694,1303303076.8220768,USD,21.41254738144968,3.8781,USD,17.255245812420632,0,Distribution services,Strong buy
ARVN,"Arvinas, Inc.",18.845,USD,-1.6953573291601607,365699,0.33354791610877577,1294898455.0250387,USD,,-4.6734,USD,15.41357466063349,0,Health technology,Strong buy
FORTY,Formula Systems (1985) Ltd.,83,USD,-6.741573033707865,1107,2.8641655886157826,1292604171.45397,USD,17.20777874528341,4.8234,USD,17.072815533980588,1.02835,Technology services,
LZ,"LegalZoom.com, Inc.",7.475,USD,-0.4660452729693761,683155,0.4938837019571214,1291846018.6551266,USD,56.415094339622634,0.1325,USD,215.47619047619045,0,Commercial services,Neutral
NSSC,"NAPCO Security Technologies, Inc.",35.18,USD,-1.0686164229471389,103259,0.33976399236757515,1290545519.0860517,USD,25.85814038956266,1.3605,USD,46.1645896003438,0.913948,Commercial services,Strong buy
DAWN,"Day One Biopharmaceuticals, Inc.",12.74,USD,0.5524861878453061,505767,0.5240816082915162,1284781846.9171271,USD,,-1.0135,USD,55.62026535884749,0,Health technology,Strong buy
HROW,"Harrow, Inc.",36.06,USD,7.481371087928481,294689,0.8446540887713851,1284266751.608942,USD,,-0.9411,USD,-108.90122086570477,0,Health technology,Strong buy
VNET,"VNET Group, Inc.",5.005,USD,5.590717299578052,3230267,0.9774094858978731,1265419646,USD,,-2.1104,USD,-700.6069802731411,0,Technology services,Strong buy
AUPH,Aurinia Pharmaceuticals Inc,8.825,USD,-1.72605790645881,898949,0.8438769964948487,1263556907.7839642,USD,,-0.158,USD,70.8164019209457,0,Health technology,Buy
ATEC,"Alphatec Holdings, Inc.",8.9099,USD,-2.9422657952069646,508584,0.4507863393437706,1263137569.5656645,USD,,-1.2721,USD,15.654422490385889,0,Health technology,Strong buy
CCB,Coastal Financial Corporation,84.6125,USD,-0.35037098103874625,92774,0.7728094749003938,1262793217.4824815,USD,28.452653171026967,2.9738,USD,-16.8121293498937,0,Finance,Strong buy
MRTN,"Marten Transport, Ltd.",15.415,USD,-1.2491992312620133,126598,0.28900663926767395,1255518392.9670084,USD,37.26130045927,0.4137,USD,-59.66263650546022,1.53748,Transportation,Buy
LILA,Liberty Latin America Ltd.,6.345,USD,-0.2358490566037825,102644,0.27634720068017965,1243003506.4316034,USD,,-2.9403,USD,-444.7414702778755,0,Communications,Buy
CRAI,"CRA International,Inc.",183.075,USD,-2.203525641025641,16226,0.40795802251236374,1241195354.4619393,USD,29.647293161244352,6.1751,USD,24.578357004519027,0.934829,Commercial services,Buy
LILAK,Liberty Latin America Ltd.,6.31,USD,-0.4731861198738209,262906,0.23472489918079706,1240046424.1624606,USD,,-2.9403,USD,-444.7414702778755,0,Communications,Buy
NTLA,"Intellia Therapeutics, Inc.",12.12,USD,3.9451114922812955,1615848,0.6411268896770765,1234404673.3893654,USD,,-5.4452,USD,-1.7319009808500658,0,Health technology,Strong buy
COHU,"Cohu, Inc.",26.335,USD,-1.3670411985018667,94721,0.2699755422754377,1227572751.1713483,USD,,-1.0748,USD,-199.8606336523274,0,Electronic technology,Buy
NMFC,New Mountain Finance Corporation,11.37,USD,0.9769094138543467,333176,0.40937954625879763,1226270642.1687388,USD,10.922190201729107,1.041,USD,-7.876106194690263,11.3677,Finance,Buy
MYGN,"Myriad Genetics, Inc.",13.455,USD,-1.8599562363238569,325633,0.3000999002840338,1224878954.5831509,USD,,-1.2998,USD,61.33158802879753,0,Health technology,Neutral
BLBD,Blue Bird Corporation,37.9409,USD,-1.783846751229623,278452,0.48401947605985074,1224277777.3762333,USD,11.940487804878048,3.1775,USD,335.09516636998507,0,Consumer durables,Strong buy
ARDX,"Ardelyx, Inc.",5.165,USD,1.873767258382638,2857833,0.531087819313143,1223352311.7830372,USD,,-0.3114,USD,-149.71932638331998,0,Health technology,Strong buy
FOXF,Fox Factory Holding Corp.,29.33,USD,-3.105384869507768,288628,0.3566495591987013,1222574004.7575157,USD,114.48087431693989,0.2562,USD,-93.59019264448337,0,Producer manufacturing,Buy
CRCT,"Cricut, Inc.",5.69,USD,-0.1754385964912243,235371,0.8912151856939687,1220353477.2964914,USD,19.867318435754193,0.2864,USD,18.249380677126336,1.75439,Distribution services,Sell
CBRL,"Cracker Barrel Old Country Store, Inc.",54.55,USD,3.1971244797578464,305903,0.4545077019653291,1214237662.4073021,USD,30.24506542470614,1.8036,USD,-54.056601370456214,5.86455,Consumer services,Neutral
THRM,Gentherm Inc,39.18,USD,-1.8659987476518411,70746,0.2533518645781892,1213787242.1350033,USD,18.37280187573271,2.1325,USD,293.3776056078214,0,Producer manufacturing,Buy
SAFT,"Safety Insurance Group, Inc.",81.76,USD,-0.7766990291262142,25444,0.3544774299968375,1213155472.3631067,USD,16.186893684418926,5.051,USD,138.61489040060468,4.36893,Finance,Neutral
NVEE,"NV5 Global, Inc.",18.525,USD,-1.6719745222930005,192068,0.4822593888019846,1205405925.0875795,USD,32.88656133499023,0.5633,USD,-18.527625108475554,0,Industrial services,Buy
BLFS,"BioLife Solutions, Inc.",25.98,USD,0.07704160246532964,107775,0.31993462082960655,1205139794.2604008,USD,,-0.8174,USD,65.53527005945102,0,Health technology,Strong buy
SNDX,"Syndax Pharmaceuticals, Inc.",13.965,USD,5.635400907715576,1180937,0.3400403365214079,1192019936.1285932,USD,,-3.6318,USD,-40.47886125401307,0,Health technology,Strong buy
IMKTA,"Ingles Markets, Incorporated",64.08,USD,-0.5586592178770942,49621,0.31853704443123476,1191292170.357542,USD,11.536176571191962,5.5547,USD,-50.22491845585863,1.02421,Retail trade,
UDMY,"Udemy, Inc.",8.155,USD,-0.9113001215066958,276558,0.42505559145185756,1189826080.4963546,USD,,-0.625,USD,34.527550806620575,0,Technology services,Buy
STAA,STAAR Surgical Company,24.145,USD,-0.5969534787978575,242680,0.41900227457391015,1189766048.8429396,USD,55.11298790230541,0.4381,USD,11.390795830155099,0,Health technology,Buy
RBCAA,"Republic Bancorp, Inc.",68.55,USD,-1.8892228424216506,4620,0.22967020948706987,1185623555.068699,USD,13.152340752110515,5.212,USD,14.153050943974756,2.33004,Finance,Neutral
AMWD,American Woodmark Corporation,78.73,USD,-1.005909719602662,43980,0.21257560136709602,1185207175.516409,USD,11.771478125654138,6.6882,USD,-1.8231460278316025,0,Producer manufacturing,Strong buy
VSAT,"ViaSat, Inc.",9.18,USD,7.873090481786134,3082021,1.1160979482623683,1178660428.0329025,USD,,-3.0384,USD,77.6413969711687,0,Electronic technology,Buy
DSP,Viant Technology Inc.,18.745,USD,-1.2901527119536464,156756,0.7670982968867522,1178157430.2588208,USD,334.7321428571429,0.056,USD,,0,Technology services,Strong buy
EMBC,Embecta Corp.,20.195,USD,-2.2033898305084665,447460,0.9388735531661856,1173970863.8610172,USD,14.91506646971935,1.354,USD,10.350448247758761,2.90557,Health technology,Neutral
EOSE,"Eos Energy Enterprises, Inc.",5.375,USD,10.596707818930035,10867177,0.9585095063570481,1171278932.1244855,USD,,-2.4555,USD,8.482725205918536,0,Producer manufacturing,Buy
ANIP,"ANI Pharmaceuticals, Inc.",55.14,USD,-0.25325615050651334,81541,0.2738319718581827,1159519105.663893,USD,,-0.5418,USD,-189.8358481180567,0,Health technology,Buy
GABC,"German American Bancorp, Inc.",39.04,USD,-2.933863749378418,44353,0.3034320737820267,1158639262.440577,USD,14.088776614940455,2.771,USD,-7.8360939266946135,2.68523,Finance,Buy
ULH,"Universal Logistics Holdings, Inc.",43.92,USD,-4.397039616891589,15892,0.30179764441355317,1155877597.2224643,USD,8.81945420590775,4.9799,USD,24.862723466138444,0.914236,Transportation,Neutral
PLAY,"Dave & Buster's Entertainment, Inc.",30.02,USD,2.8434395340870102,1034189,0.641633710361775,1155856710.3891742,USD,14.821763602251409,2.0254,USD,-25.473746182433676,0,Consumer services,Buy
PFBC,Preferred Bank,85.6,USD,-0.9029868025005802,30475,0.31308366088544887,1146418284.1676314,USD,8.580077381071707,9.9766,USD,-6.116725951856665,3.24149,Finance,Buy
ELVN,"Enliven Therapeutics, Inc.",23.43,USD,4.133333333333332,107091,0.46944555617754163,1144770240.6360002,USD,,-1.9065,USD,-159.80613589309243,0,Health technology,Strong buy
CDNA,"CareDx, Inc.",21.28,USD,-0.607192900513774,149414,0.1978494430013941,1141328808.5642226,USD,,-2.701,USD,-60.58263971462545,0,Health technology,Buy
CNCK,Coincheck Group N.V.,8.78,USD,-1.2373453318335343,67968,0.4327895658796164,1138793088.6209223,USD,,-0.0256,USD,-118.3381088825215,0,Finance,
FWRG,"First Watch Restaurant Group, Inc.",18.735,USD,0.6716818914562064,286736,0.5946406562793514,1134775622.8009133,USD,55.92537313432835,0.335,USD,-8.168859649122805,0,Consumer services,Strong buy
INOD,Innodata Inc.,39.0266,USD,-1.248481781376521,638736,0.3931989223250899,1131784067.844757,USD,65.78995279838166,0.5932,USD,,0,Technology services,Strong buy
KALU,Kaiser Aluminum Corporation,70,USD,-0.38423224704709835,44106,0.38817025066578426,1126160300.8396187,USD,24.022787329695596,2.9139,USD,262.5155511321224,4.38309,Non-energy minerals,Sell
COMM,"CommScope Holding Company, Inc.",5.2,USD,-0.19193857965450647,1771531,0.36395154933302093,1122569686.1420348,USD,,-4.39,USD,56.02436190247225,0,Electronic technology,Sell
SCSC,"ScanSource, Inc.",47.01,USD,-0.9272918861960059,63340,0.16929360412826222,1119691229.0231824,USD,15.03550182306659,3.1266,USD,-0.30610292710924925,0,Distribution services,Neutral
KRUS,"Kura Sushi USA, Inc.",92.805,USD,2.4563921395451627,57552,0.6197750364798432,1119298053.3363326,USD,,-0.7852,USD,-945.2099031216361,0,Consumer services,Buy
ECPG,Encore Capital Group Inc,47.03,USD,-1.5490893866443416,35426,0.25688791881338174,1114201464.8865397,USD,,-7.8641,USD,-1530.8793031936955,0,Finance,Strong buy
SBGI,"Sinclair, Inc.",16.74,USD,3.717472118959095,108045,0.43576126034199464,1111880771.3977695,USD,,-3.3426,USD,-353.11222171740116,6.19579,Consumer services,Neutral
PEBO,Peoples Bancorp Inc.,31.26,USD,-1.3568949195329747,58786,0.4630649280266688,1110925116.4581888,USD,8.884215312908543,3.5186,USD,2.2254503195816384,5.01736,Finance,Buy
BBSI,"Barrett Business Services, Inc.",42.8,USD,-1.4732965009208117,32189,0.25691267411382723,1110105617.8268876,USD,22.571458706887455,1.8962,USD,9.778266658947492,0.713628,Commercial services,Buy
DAVE,Dave Inc.,86.64,USD,-0.3221352968246677,363754,0.6705072407534152,1105263854.4850438,USD,27.795957651588065,3.117,USD,,0,Finance,Strong buy
NYAX,Nayax Ltd.,30.025,USD,2.9663923182441647,2701,0.21544744629767001,1094877076.539595,USD,,-0.309704486,USD,45.7148960504045,0,Technology services,Buy
IGIC,International General Insurance Holdings Ltd.,24.18,USD,1.7676767676767597,70117,0.7679846659364732,1093116726.1641412,USD,7.942973523421588,3.0442,USD,29.739174906239345,0.357744,Finance,Strong buy
CECO,CECO Environmental Corp.,31.2096,USD,3.2404895798875217,103529,0.45413810090095935,1091681179.6439562,USD,94.26034430685593,0.3311,USD,-32.97570850202429,0,Producer manufacturing,Strong buy
FSUN,FirstSun Capital Bancorp,39.21,USD,-2.097378277153549,59324,1.4004688374201195,1084817384.55,USD,12.81917154346618,3.0587,USD,-25.39392165471487,0,Finance,Buy
ROOT,"Root, Inc.",71.81,USD,-1.074528171924509,205640,0.728487237657448,1084330931.7414246,USD,,-1.308,USD,90.21514707202489,0,Finance,Buy
INVA,"Innoviva, Inc.",17.3,USD,-0.2881844380403499,124564,0.16736626546721112,1082998739.8386166,USD,25.152660657167782,0.6878,USD,55.68130375735625,0,Health technology,Buy
DGII,Digi International Inc.,29.35,USD,-2.911015547469398,55922,0.192445411225512,1082053391.8623886,USD,48.51239669421488,0.605,USD,-10.02379535990482,0,Electronic technology,Buy
ICHR,Ichor Holdings,32.07,USD,-0.4655493482309081,121672,0.48173403982802454,1081828293.6266294,USD,,-0.9389,USD,-62.80561817235998,0,Producer manufacturing,Strong buy
XPEL,"XPEL, Inc.",39.11,USD,-2.078117175763641,49392,0.3687420351138097,1081299172.3943415,USD,22.25953329538987,1.757,USD,-1.2976799056232862,0,Consumer durables,Strong buy
IPX,IperionX Limited,35.56,USD,3.372093023255825,45410,0.5780030446669958,1075298566.172,USD,,-1.0064,USD,3.684563116087662,0,Non-energy minerals,Strong buy
VMEO,"Vimeo, Inc.",6.47,USD,1.0937499999999907,502748,0.301799633420791,1073055404.8859375,USD,32.77608915906788,0.1974,USD,302.8571428571428,0,Technology services,Buy
PLSE,"Pulse Biosciences, Inc",17.36,USD,-0.2871912693854148,88809,0.5681288958945332,1067929452.3239517,USD,,-0.8072,USD,12.65959748972084,0,Health technology,
CMCO,Columbus McKinnon Corporation,36.82,USD,-1.127819548872185,114751,0.5152718972931735,1056360459.9135336,USD,71.34276303042046,0.5161,USD,-70.76583210603829,0.75188,Producer manufacturing,Strong buy
PDFS,"PDF Solutions, Inc.",27.12,USD,0.14771048744461857,48369,0.26295502979167573,1051520000.4549483,USD,240.8525754884547,0.1126,USD,69.32330827067669,0,Technology services,Strong buy
CSWC,Capital Southwest Corporation,22.0334,USD,0.9780018331805685,276411,0.43510201665851805,1050699761.1516132,USD,13.335794697978454,1.6522,USD,-8.262076624097727,10.5408,Finance,Buy
